"","Spot","shannonH","Abundance","Richness","max(maxH)","mean(maxH)","sd(maxH)","cv(maxH)","median(maxH)","iqr(maxH)","mean(sdH)","sd(sdH)","mean(cvH)","sd(cvH)","cover_ground_maxH","cover_grass_maxH","cover_shrub_maxH","cover_tree_maxH","cover_woody_maxH","mean(sdH)_grass","sd(sdH)_grass","mean(cvH)_grass","sd(cvH)_grass","mean(sdH)_shrub","sd(sdH)_shrub","mean(cvH)_shrub","sd(cvH)_shrub","mean(sdH)_tree","sd(sdH)_tree","mean(cvH)_tree","sd(cvH)_tree","mean(sdH)_woody","sd(sdH)_woody","mean(cvH)_woody","sd(cvH)_woody","mean(coverG)","sd(coverG)","cv(coverG)","median(coverG)","iqr(coverG)","max(coverG)","mean(nlayers)","sd(nlayers)","cv(nlayers)","median(nlayers)","iqr(nlayers)","max(nlayers)","propMultiLayer","mean(gapsize)","sd(gapsize)","cv(gapsize)","median(gapsize)","iqr(gapsize)","max(gapsize)","mean(maxpeakh)","sd(maxpeakh)","cv(maxpeakh)","median(maxpeakh)","iqr(maxpeakh)","max(maxpeakh)","mean(ptoh)","sd(ptoh)","cv(ptoh)","median(ptoh)","iqr(ptoh)","max(ptoh)","mean(cscore)","sd(cscore)","cv(cscore)","median(cscore)","iqr(cscore)","max(cscore)","mean(FHD)","sd(FHD)","cv(FHD)","median(FHD)","iqr(FHD)","max(FHD)","mean(VDR)","sd(VDR)","cv(VDR)","median(VDR)","iqr(VDR)","max(VDR)","mean(VDRpeak)","sd(VDRpeak)","cv(VDRpeak)","median(VDRpeak)","iqr(VDRpeak)","max(VDRpeak)","mean(meanpeakh)","sd(meanpeakh)","cv(meanpeakh)","median(meanpeakh)","iqr(meanpeakh)","max(meanpeakh)","mean(stdpeakh)","sd(stdpeakh)","cv(stdpeakh)","median(stdpeakh)","iqr(stdpeakh)","max(stdpeakh)","mean(cvpeakh)","sd(cvpeakh)","cv(cvpeakh)","median(cvpeakh)","iqr(cvpeakh)","max(cvpeakh)","mean(herbh)","sd(herbh)","cv(herbh)","median(herbh)","iqr(herbh)","max(herbh)","25thPerc_plot","50thPerc_plot","75thPerc_plot","98thPerc_plot","100thPerc_plot","meanH_plot","stdH_plot","Cover0p0m_plot","Cover0p05m_plot","Cover0p5m_plot","Cover1p0m_plot","Cover3p0m_plot","nlayers_plot","gapsize_plot","maxpeakh_plot","ptoh_plot","cscore_plot","FHD_plot","VDR_plot","VDRpeak_plot","meanpeakh_plot","stdpeakh_plot","cvpeakh_plot","herbh_plot","Treatment","Soil","Treatment_f","Soil_f","nlayers_plot_f","Transect_f"
"37","7B",3.49218411577606,134,41,6.76142397880554,1.22795479369531,1.55979810023033,1.27024065400355,0.241800196766853,2.35709593772888,0.285092429582575,0.40965213472381,0.399519205350065,0.291162020191462,0.412625163256421,0.125642141924249,0.286721811057902,0.175010883761428,0.405137135393992,0.0416403626587451,0.0437591545345941,0.287545999998018,0.236132827552326,0.409779229206467,0.254288985236973,0.468454434244324,0.32850422247964,0.927759457045971,0.422965193122433,0.366968770809871,0.223272566338793,0.660364113016906,0.412435859112375,0.39783648100756,0.285981992282732,0.238556969450759,0.284257330073443,1.19157000832087,0.0731707317073171,0.472857608341479,1,0.492555507183283,0.635107928320123,1.28941392200046,0,1,3,0.0727035263387027,0.213752720940357,0.806575353753338,3.77340391366712,0,0,5.95,0.840661732694819,1.3932798152275,1.65736081593867,0,1.5,6.5,0.275460678795549,0.393603781124783,1.42889280185402,0,0.705604173607983,2.3614161642957,0.100960491946017,0.0850209678026862,0.842121171994158,0.0625,0.125,0.46875,0.619100384772001,0.662401384796488,1.06994180764471,0.348832095843032,1.19044576859042,2.51477919693873,0.782493438915028,0.329603510404611,0.421222075499605,1,0.450587213039398,1,0.0332912333760179,0.120271388094184,3.61270448396257,0,0,0.7,0.731687708605427,1.22535750068754,1.67470012995439,0,1.025,6,0.108008879208336,0.407678515195981,3.77449074728032,0,0,2.975,0.091922124597985,0.356589699994861,3.87925868287294,0,0,5.66666666666667,0.532512602862666,0.849947928861749,1.59610856962375,0,0.995718988412616,5.01680739141206,0.814417839050293,1.88689321279526,2.88414639234543,4.75727651596069,6.83372688293457,1.932854,1.3241563,0.383935650948947,0.276472239467331,0.210520859649821,0.184413901515362,0.0610706584856139,2,1.95,2,0.435735721626795,0.5,1.49774524032243,1,0.4875,1.025,0.975,1.05128205128205,0.579796946779441,"Outside","Red","Outside","Red","2","7"
"38","7C",3.41340157389491,143,42,6.73438997268677,1.15670503643119,1.64592598981417,1.42294356640167,0.0869481119513512,2.34352785189947,0.279936110558746,0.443593182908546,0.394032944153203,0.297553422446041,0.437979094076655,0.168205574912892,0.205923344947735,0.187891986062718,0.337630662020906,0.0339327202066584,0.0396382394747339,0.25346314910511,0.229980121148111,0.428750741897713,0.280284603743588,0.508847739598207,0.338466051388666,0.989603946522555,0.441618654479783,0.394041334420185,0.244529854461778,0.774389528496072,0.451948326604488,0.42005895975166,0.296587779896637,0.212875099384555,0.272874287984184,1.28185160581531,0.0384615384615385,0.435509431045145,1,0.470121951219512,0.658352382613111,1.40038639103178,0,1,3,0.0876306620209059,0.271406794425087,0.91578429193861,3.37421284488654,0,0,5.95,0.842513066202091,1.48360227038563,1.76092493980356,0,1,6.5,0.258530032976866,0.395442625508779,1.52958099666573,0,0.655790524981027,3.46283149136063,0.0966517857142857,0.0833646958765413,0.862526183664908,0.0625,0.09375,0.4375,0.567431364692901,0.654649341984752,1.15370665549842,0.233791658706459,1.07608157969584,2.42413553568867,0.801430131506681,0.319772880911466,0.399002818012715,1,0.363282293081284,1,0.0393506035195931,0.128825619087231,3.27379017257226,0,0,0.727272727272727,0.704610917537747,1.2651176596236,1.79548404393809,0,1,6,0.136950282706985,0.462624985939841,3.37805060928323,0,0,2.975,0.116672856077932,0.430459236915874,3.6894548688201,0,0,10,0.48127190288859,0.854847069312708,1.77622475815007,0,0.643650253051011,5.55623512077652,0.650108128786087,2.10527372360229,3.20499122142792,5.45170886993408,6.96457433700562,2.091918,1.5164523,0.414726078377387,0.244755629036265,0.17854409952839,0.155808145593222,0.0712596878968929,2,2.95,3,0.58857051493685,0.5,1.43451930965734,0.99943006,0.491666666666667,1.525,1.475,1.03389830508475,0.559228645384167,"Outside","Red","Outside","Red","2","7"
"39","7D",3.3604800155271,153,36,9.16251934051514,1.771493328068,2.02625828696068,1.14381367113052,0.989217054843902,3.06802187833935,0.443476911542745,0.547417814734704,0.44082618601001,0.315677104224686,0.217353427998955,0.196358567819496,0.321892150884223,0.264395853297326,0.49821413015071,0.0324145726771128,0.0406104218051989,0.250159923523812,0.236434135082415,0.432936948201971,0.24607553718341,0.58662324450505,0.335380118321142,1.12616375524833,0.552347588278048,0.404925568054398,0.249720301337432,0.836703586313694,0.533549589390736,0.47244767599864,0.306898865169897,0.349406751330936,0.310462667235616,0.888542267866958,0.311111111111111,0.602430352430353,1,0.709295234776548,0.709162355521769,0.999812660161433,1,1,4,0.127363010715219,0.430085373290356,1.20685917216783,2.80609210895684,0,0,8.45,1.3162209251677,1.92710151328534,1.46411706153343,0.05,2.5,9,0.372752306330598,0.414324431258135,1.11152747876137,0.091604508026887,0.815245219963639,3.35784876285371,0.130308607021518,0.0921149114255014,0.706898136132257,0.09375,0.125,0.5625,0.85246765945608,0.68256514038463,0.800693296470793,0.778464991422422,1.28425574116015,2.53644018786135,0.749853125930281,0.308390595166966,0.411267999695769,0.951224267482758,0.519895245631536,1,0.0560729314710921,0.150123766987094,2.67729478464112,0,0,0.733333333333333,1.08852397130993,1.60861419349673,1.47779399985186,0.05,2,9,0.222098799449762,0.627525472098549,2.82543387741495,0,0,4.225,0.182748927983293,0.56321050169245,3.08188128875885,0,0,12,0.781977273586743,1.10797801810326,1.41689286316626,0.141316229276857,1.36701421835192,6.34583675474615,0.673774167895317,1.98592466115952,3.27440822124481,7.54780178070068,9.2381010055542,2.2322145,1.8630486,0.541193974781196,0.382547711948092,0.287953989908766,0.244878410247375,0.11497769291555,3,5.5,8,1.066349249035,0.65625,1.89408687305675,0.9956723,0.6875,3.51666666666667,3.3242375901183,1.05788667967668,0.768902710913537,"Outside","Red","Outside","Red","3","7"
"40","7E",3.29421253604876,148,37,9.99618606567383,0.932721334625028,1.85488114431615,1.98867665556492,0.155160964131355,0.799481740767757,0.288844278208829,0.624979646105663,0.44837518387863,0.392016693838174,0.0653082549634274,0.56478578892372,0.287878787878788,0.0820271682340648,0.213775687913619,0.0263702822904875,0.0339853278888014,0.244852539258309,0.220118447676354,0.361144689497123,0.20224387928557,0.78563355366167,0.353797907714461,2.07229904090934,0.933004241426198,0.666073381866601,0.496430057609195,1.10599966950092,0.970990677528745,0.699257750593537,0.429557460071936,0.32188681640823,0.250284415198232,0.777554104237718,0.26,0.385245901639344,1,0.636189481017067,0.630966791461301,0.991790669742893,1,1,4,0.0631313131313131,0.284722222222222,1.19605987058644,4.20079564303529,0,0,9.95,0.652978056426332,1.80570972563198,2.76534518711763,0.05,0.5,10,0.425576671428364,0.901740626537356,2.11886761440857,0.0564774988210141,0.547949409603967,8.84559522168965,0.0907077237896204,0.0535779851835996,0.590666185250814,0.0625,0.03125,0.53125,0.665951665910115,0.424758592003374,0.637821952773228,0.603637251500326,0.457013771016957,2.66757212112768,0.843324324211806,0.264298645592191,0.313400951453893,0.987979143857956,0.181950494647026,1,0.0267704502532275,0.106326622207906,3.97179058260655,0,0,0.727272727272727,0.498680047602461,1.35890490044379,2.72500355082802,0.05,0.5,9,0.150157692100782,0.632182287487675,4.21012256277467,0,0,4.975,0.0996468447152585,0.481583609829692,4.8329037533082,0,0,10.3333333333333,0.461850898839824,0.896616593449187,1.94135509035817,0.0866801053121793,0.628809079629207,7.33452582544842,0.074631791561842,0.150471284985542,0.983768165111542,8.05071655273438,10.0355386734009,1.0829916,1.9579436,0.521088957291876,0.337875200580133,0.104987772326114,0.0656104193667824,0.029579668888478,4,4.95,8.5,1.11639191743646,0.71875,1.25601182561167,0.9982751,0.294117647058824,5.1375,3.18892125177151,1.61104636784179,0.862757023894109,"Outside","Red","Outside","Red","4","7"
"41","8A",3.41090639543724,145,46,6.51070308685303,0.24808033919871,0.845307562502528,3.40739441598975,0,0.0532793567205469,0.0482291457928632,0.186655992679328,0.25076676891959,0.257205916611892,0.736494127881688,0.182166159199652,0.0509786863853849,0.0302740321879078,0.0750761200521966,0.0219853585327784,0.0283874949615926,0.202054287225045,0.205503706212115,0.372635742431704,0.273761722935787,0.401201898232798,0.376170124851441,0.833172172156762,0.406946089483756,0.290562604812806,0.17104084475689,0.570609746648156,0.401842056221709,0.329977310384756,0.304178291371855,0.0588573554440317,0.154658335879178,2.62768068175005,0,0.0158730158730159,1,0.113527620704654,0.349590757447829,3.0793454075577,0,0,3,0.0104393214441061,0.0281122227055241,0.286632445450484,10.1960079234204,0,0,5.45,0.164845585036973,0.728893475213687,4.42167422955371,0,0,6.5,0.0641407248226327,0.230494506329871,3.59357501754546,0,0,3.1581423615474,0.0541132013919095,0.0417903477778487,0.772276389178792,0.03125,0.03125,0.40625,0.179679635653573,0.339839236668752,1.8913620090146,0,0.176920351117944,2.28476907431449,0.920697849807453,0.242906029380395,0.263828170589509,1,0,1,0.00441407338493028,0.0443369166290743,10.0444448387381,0,0,0.5,0.150637958532695,0.674193736175431,4.47558996910529,0,0,6.5,0.0141556708503759,0.144444070348116,10.2039720953445,0,0,2.725,0.0169715777215438,0.198908767613249,11.7201105799819,0,0,5.66666666666667,0.112964741682117,0.444059436924504,3.93095606923165,0,0,4.67299864438489,0.112594289705157,1.42688518762589,2.67484104633331,5.19944986343384,6.58130502700806,1.617723,1.5581504,0.290911478488222,0.0656424572344263,0.0327710739516979,0.0303710918120302,0.0123817683217241,3,2.5,5,1.35110109012705,0.5,0.511400859913357,1,0.5,2.51666666666667,2.02086340183816,1.24534229497032,0.467526355189759,"Outside","Black","Outside","Black","3","8"
"42","8B",3.29600968141999,150,43,3.86904275417328,0.0683145827601963,0.322474167457339,4.72042943728889,0,0.0600181221961975,0.0129464058030513,0.0860400874358365,0.136676739704062,0.184674905002923,0.637843956809474,0.345785440613027,0.0101010101010101,0.00626959247648902,0.0140195053988157,0.0107014560328162,0.0174644906857511,0.119990873930994,0.146803992064061,0.44371202087094,0.308032943395658,0.587047244573009,0.458001318979611,0.759867332151367,0.369991703720775,0.331351662204828,0.251814323911507,0.626397319785927,0.358026456620272,0.440073987389111,0.381841491065601,0.0385934800883002,0.0974722515113359,2.52561446359135,0,0.0303030303030303,1,0.0500696621386277,0.224386221985793,4.48148064919104,0,0,2,0.00139324277255311,0.00354841518634622,0.0975326495901818,27.4862563900282,0,0,3.45,0.0293190525949147,0.275867157382687,9.40914296222982,0,0,3.75,0.0260355350976808,0.149173707941855,5.72961943674986,0,0,3.53407887106413,0.0516098484848485,0.0245566040528162,0.475812364766494,0.0625,0.03125,0.28125,0.135459657118489,0.205370626675569,1.51610177557092,0.0706835250955269,0.184907399167776,1.98530292625433,0.956230431445753,0.141246591724305,0.14771187684411,1,0,1,0.00067589897331276,0.0181076466707374,26.7904633468917,0,0,0.492857142857143,0.0275448450017415,0.262267586635717,9.52147621884004,0,0,3.75,0.00177420759317311,0.0487663247950909,27.4862563900282,0,0,1.725,0.00148317358610099,0.0398418255639603,26.8625506396034,0,0,1.4,0.0281224161442315,0.199972783194959,7.11079667441655,0,0,3.21811537116973,0.0600583013147116,0.0817288942635059,0.172461122274399,3.24562685966492,3.98693227767944,0.49330956,0.90091103,0.377109824761183,0.0379769894810699,0.00453697153735111,0.00427040379118572,0.00096720670358931,3,1.95,3,15.9031378007351,0.3125,0.258071927485283,1,0.333333333333333,1.68333333333333,1.22497165500086,1.37418145673921,0.467019312485867,"Outside","Black","Outside","Black","3","8"
"43","8C",3.259311437668,121,35,4.15827954292297,0.14116075446867,0.527141313850588,3.73433335515067,0,0.0720703406135241,0.022436742989561,0.10806107571385,0.142013837311382,0.163241999763985,0.547757945145842,0.412973443622116,0.0271658685241619,0.0121027427078798,0.0387461906835002,0.0117276894874532,0.0171649401475998,0.131349669668126,0.148191649228012,0.354906582470553,0.253707742648731,0.253589685913784,0.276907327862369,0.657055455146076,0.364358949961974,0.255456156505736,0.172033228397921,0.45210098048693,0.324145730545554,0.247324477831754,0.242071023421021,0.0590356655230478,0.130839772856754,2.2162835245022,0,0.05,1,0.0877666521549848,0.294711950988641,3.35790352887355,0,0,2,0.00339573356552024,0.00960383108402264,0.167720691961656,17.4639360578388,0,0,3.95,0.081066608619939,0.455226546770963,5.61546306821815,0,0,4,0.0515785370643341,0.215680086913922,4.18158596946833,0,0,4.02745920275603,0.0559915106660862,0.0302754188023232,0.54071444835406,0.0625,0.03125,0.3125,0.182835683355037,0.262849385364647,1.43762629122148,0.102966660465412,0.250021261139131,1.95349153787783,0.942368731814776,0.188907795028333,0.200460593237789,1,0,1,0.00163485498683583,0.0280467732271265,17.1555113162724,0,0,0.49375,0.0762646930779277,0.43110311020304,5.65272202384052,0,0,4,0.00480191554201132,0.0838603459808282,17.4639360578388,0,0,1.975,0.00368003632997367,0.0634672127490837,17.2463549427887,0,0,1.5,0.0595813677927897,0.2832755883098,4.75443244765659,0,0,3.17328929528885,0.0654555335640907,0.106789954006672,1.84234511852264,3.44096925735474,4.31449556350708,0.8311935,1.1074319,0.360640926076997,0.060399752770643,0.0144120643651299,0.0141983214052887,0.00246175485344951,2,1.95,2,0.850285734275451,0.34375,0.386184343649423,1,0.4875,1.025,0.975,1.05128205128205,0.473908420870857,"Outside","Black","Outside","Black","2","8"
"44","8D",3.35569178854166,127,37,2.96627798080444,0.165451655309449,0.422694612439918,2.55479228448541,0.0613891780376434,0.121049020439386,0.0339365308167883,0.10484010073774,0.22414642316108,0.205606092412157,0.402106729346217,0.541916949595195,0.055976321058588,0,0.0462261687124576,0.0213961702715662,0.0254159907525293,0.203044279540936,0.176097343156036,0.399125613611116,0.216671134400746,0.428440115284564,0.324456147215686,NA,NA,NA,NA,0.442198513798317,0.21203349977481,0.371368218581738,0.311247130007708,0.117186569637571,0.195499048442755,1.66827179127595,0.0285714285714286,0.142857142857143,1,0.183163576216593,0.399205251606578,2.17950129524941,0,0,2,0.0048750761730652,0.00930617219465482,0.135878843083081,14.6009379840538,0,0,2.95,0.0686254026290589,0.323698698621294,4.71689325264849,0,0,3,0.0888606876226586,0.272736724945481,3.06926192270355,0,0,5.16112853050316,0.0614879864194307,0.0285472552740093,0.464273705098728,0.0625,0.03125,0.21875,0.273907427882867,0.293870772816789,1.07288354714666,0.184907399167776,0.445996929045819,1.68560630896451,0.935219954156148,0.179852752112362,0.192310644477901,1,0,1,0.00233532108760628,0.0334279541717973,14.3140719917282,0,0,0.491666666666667,0.0639723165317315,0.301273369515055,4.70943348386669,0,0,3,0.00465308609732741,0.0679394215415405,14.6009379840538,0,0,1.475,0.00535155361238513,0.0773459522646898,14.4529902654227,0,0,2,0.0895156095584322,0.31187256483912,3.48400202353023,0,0,3.49158047487511,0.0726007111370564,0.11845812574029,0.456046544015408,2.37682495594024,3.02628636360169,0.51689404,0.73753613,0.387541324747043,0.123535728660085,0.0252693907752444,0.0234863410836092,8.7878249957379e-07,2,1.95,2,1.01569168663819,0.28125,0.557203591522693,1,0.4875,1.025,0.975,1.05128205128205,0.534264641769358,"Outside","Black","Outside","Black","2","8"
"45","8E",3.35748552220149,115,38,5.17129005432129,0.371048323760627,0.824793693879169,2.22287405996009,0.066571454256773,0.183096303716302,0.0792689890572924,0.201886465241888,0.268550469276556,0.226101084082661,0.409193801149225,0.45202855650357,0.115531951941494,0.0232456904057113,0.126414765801846,0.0265244152255378,0.0275503245206302,0.23473843323292,0.186182778444042,0.406781304870489,0.254751043489256,0.387035908454451,0.31977271889188,0.872547014598989,0.298249434437832,0.337171867589242,0.142501077265642,0.513744608582493,0.314784064916467,0.34532722236946,0.278683742301769,0.15970005050492,0.234162961586973,1.46626729826713,0.037037037037037,0.25,1,0.278600034825004,0.487746409556056,1.75070476880027,0,1,2,0.0184572523071565,0.0446064774508097,0.338453269511796,7.58753635915388,0,0,4.45,0.220633815079227,0.693412247886179,3.14281946145555,0,0.05,5,0.159694749231327,0.379175609705632,2.37437743902509,0,0.0711711515873662,4.33864586701913,0.0702186357304545,0.0465133578597293,0.66240759843695,0.0625,0.0625,0.375,0.365037957154697,0.411024688766484,1.12597794478753,0.222360344049425,0.583100899606548,2.14577924068731,0.877910404148368,0.250225286090056,0.285023716438115,1,0.10732959707578,1,0.00872166149819379,0.063842812468623,7.3200286988717,0,0,0.494444444444444,0.198330576353822,0.629520297360281,3.17409604173799,0,0.05,5,0.0223032387254048,0.169226634755898,7.58753635915388,0,0,2.225,0.0210774061070647,0.159633276086404,7.57366799669425,0,0,4.33333333333333,0.189999603833334,0.480148385275896,2.52710203383939,0,0.0629342685939843,3.91599142924914,0.0933839343488216,0.250843852758408,1.93805059790611,3.99229879379272,5.38735961914062,1.048853,1.1719651,0.438432547055638,0.168915666347336,0.0613405699518945,0.0564432383413494,0.00986801807790951,2,1.95,2,0.608534144460453,0.40625,0.86367266455609,1,0.4875,1.025,0.975,1.05128205128205,0.566478583874858,"Outside","Black","Outside","Black","2","8"
"46","9A",3.40930042319621,135,36,6.21762199401855,0.762151844526324,1.13309814005836,1.48670917507597,0.168190025091171,1.06877684613069,0.206563968409911,0.315490437751464,0.499764265158731,0.3586056793627,0.308006962576153,0.300435161009574,0.323237597911227,0.0683202785030461,0.267711053089643,0.0358861910445104,0.0378329578742386,0.30024104900713,0.24986373206794,0.397284449379556,0.219698504527988,0.701831924837284,0.352234536010952,0.986020917896253,0.349438597615214,0.421133506062148,0.257997372166327,0.623442500778831,0.333699096236985,0.562477140561179,0.340771581283152,0.254269732784045,0.295077029918684,1.1604882212595,0.119047619047619,0.458333333333333,1,0.448128807658834,0.574599021603682,1.28221844207153,0,1,3,0.0407310704960836,0.118938207136641,0.603421059703681,5.0733996604678,0,0,5.45,0.421087902523934,0.978237540641227,2.32311955479563,0,0.05,5.5,0.195985676874645,0.344976080306152,1.76021067359327,0,0.253330079799374,3.7970877976699,0.0926294604003481,0.0619531304830135,0.668827500616431,0.0625,0.0625,0.40625,0.563801619121757,0.538270662386377,0.954716418205485,0.43932046419871,0.808228807587159,2.33829387548796,0.857845834600662,0.232055933995411,0.270510066769091,0.975053310394287,0.1726942161719,1,0.0186509349368357,0.0913981030018466,4.9004569106793,0,0,0.555555555555556,0.36126486800116,0.828136092634798,2.29232390411165,0,0.05,5.5,0.0596601502865104,0.302595676446736,5.07198984571037,0,0,2.725,0.051242862724866,0.272413454527641,5.31612482289071,0,0,6.33333333333333,0.397394502828228,0.748658368472343,1.88391727400403,0,0.47904609271772,5.388994548687,0.129319973289967,0.905510038137436,2.06889706850052,4.35600817680359,6.35299015045166,1.2531943,1.2500554,0.579768465182083,0.275687758966495,0.149246996395498,0.116370571458031,0.0312553315524825,1,0,0.05,0.012134516473583,0.46875,1.29511002234261,0.99761564,0,0.05,0,0,0.715071249784341,"Outside","Red","Outside","Red","1","9"
"47","9B",3.44171894516368,167,41,11.0516804122925,0.959729963570672,2.2301337980405,2.32370967114884,0.0998399856686592,0.676464369098346,0.240648255750702,0.604664620199963,0.474671699548885,0.381481914606519,0.371015502525692,0.332607559658596,0.203710155025257,0.0926667827904546,0.173837310573071,0.0365691323368482,0.0400773241836304,0.298763822395648,0.258451672807052,0.333112501559606,0.184559397498553,0.800872248194342,0.331601244105769,1.73337933739401,1.11197589719275,0.38896596605874,0.392406888922053,1.14533863435102,1.03620222268145,0.535647420413979,0.407936831033783,0.177137962687303,0.232641527302125,1.31333523188816,0.0645161290322581,0.288461538461538,1,0.363438425361435,0.573797254769312,1.57880184022555,0,1,5,0.0373628287754747,0.174738721477095,0.9854672733899,5.63966169066356,0,0,10.45,0.731579864135168,2.20599429492326,3.01538410646535,0,0.05,11,0.166118478761512,0.350976424153477,2.11280783914086,0,0.0757929213573223,4.71375013161286,0.0815678888695349,0.0592797459138978,0.726753465554488,0.0625,0.0625,0.6875,0.444931594837919,0.466614745051285,1.04873367156869,0.309477286774126,0.687596737590924,2.78634005225826,0.874518949855048,0.219278792652962,0.250742185391532,0.980823248624802,0.152282888690631,1.00697815418243,0.0145375966944307,0.0782850427374926,5.38500581512784,0,0,0.684210526315789,0.636695625036289,1.96132952922243,3.08048218347762,0,0.05,11,0.0918378601652604,0.517244698697291,5.6321510297226,0,0,5.225,0.0808986718476018,0.545529656428609,6.7433697484711,0,0,12.3333333333333,0.493280412253862,1.40812462887511,2.85461290149594,0,0.143435400259468,8.87067632863262,0.101666515693069,0.602532982826233,4.75838589668274,10.1775121879578,11.1437339782715,2.5465086,3.315902,0.568832095007923,0.194201354698178,0.0827377435621987,0.0660776415122482,0.0476964163160566,4,4.95,10,1.02026484428107,0.78125,1.10593521726211,0.9990249,0.375,5.6375,3.67854845693244,1.5325338420854,0.608671802174173,"Outside","Red","Outside","Red","4","9"
"48","9C",3.42556190824228,123,39,8.50326595306396,1.37499079452887,1.58438716211532,1.15228928689533,0.782063675522804,2.15939794915418,0.388638230450212,0.479199666732732,0.534884970603977,0.357802597280291,0.179735145495731,0.254661090782366,0.399634082592786,0.165969681129117,0.451646628332462,0.0363386254185325,0.0394818075006991,0.296675122402876,0.244475582967999,0.457730998991474,0.245487193893477,0.696452445010766,0.35335035640144,1.18370588694765,0.488309264374391,0.511356036844331,0.299831864254157,0.781705738658432,0.463828670263412,0.59828140889406,0.344537532411479,0.350340173333338,0.305326865404615,0.871515425991713,0.302282193682749,0.571347196771985,1,0.672503920543649,0.66185374357291,0.984163397944016,1,1,4,0.0981878376023698,0.306255445199512,0.980387517530666,3.20120844510042,0,0,8.45,0.874289945983621,1.46570521331962,1.67645209698783,0.05,1,8.5,0.321912582786216,0.41946884223958,1.30305202303369,0.054282279397135,0.683091690155724,5.41052032252762,0.121384387523959,0.0794076249032335,0.65418318222811,0.09375,0.09375,0.46875,0.811993497040406,0.617032058473964,0.759897783323331,0.693147180559945,1.03914640995591,2.47994139966158,0.812993179151559,0.247402383892946,0.304310528350478,0.943550735712051,0.308950811624527,1,0.0434768192629267,0.133803997614139,3.07759398876346,0,0,0.692307692307692,0.715340579078817,1.1789751958493,1.64813129623868,0.05,1,8.5,0.156437020292261,0.502148722284389,3.20990978571604,0,0,4.225,0.13407758794446,0.45339644029718,3.38159753056561,0,0,7.66666666666667,0.693545563464496,0.99428290354188,1.43362304644427,0.12652178922026,1.14500705325199,6.88164739937678,0.18014445155859,1.14412194490433,2.33852130174637,5.22814193725586,8.5280590057373,1.487018,1.4246271,0.622780795275464,0.393769043354046,0.232362038279651,0.184592458623803,0.0536746593555536,2,8.45,8.5,1.64480691093935,0.625,1.70538896653379,0.9951882,0.497058823529412,4.275,4.225,1.01183431952663,0.872964312909232,"Outside","Red","Outside","Red","2","9"
"49","9D",3.4162259564622,134,42,12.779630279541,2.44415687272483,1.99000129781319,0.814187223422639,2.51841283798218,3.82131120746334,0.648967343515288,0.57067244736143,0.483244533043962,0.333431685462508,0.13905325443787,0.145231465367212,0.292551340062652,0.423163940132266,0.670727462582666,0.0285887951577836,0.0356634295815475,0.246948441282785,0.231395701168015,0.534260861795553,0.283868777725357,0.627120352676129,0.39253651602398,1.1544382058817,0.422343538345929,0.464874734883581,0.259770418447829,0.945417136287517,0.463544690546679,0.512945354159647,0.321646815301854,0.39789050067902,0.292056202186873,0.734011497355338,0.438001867413632,0.563531297641467,1,0.900539505743126,0.75388058924169,0.837143272931249,1,1,4,0.218673860076575,0.728437173686043,1.46111930556651,2.00582748704729,0,0,8.95,1.82451705534285,1.94837388399285,1.06788471956856,1.5,3.5,13,0.471356162985052,0.419248724471396,0.889452090360579,0.563019472848581,0.862964496342168,2.89438103620854,0.171902192829795,0.103761290347537,0.603606554631179,0.15625,0.15625,0.6875,1.10681652223899,0.720455118506069,0.650925518394552,1.22720635936751,1.33607979956889,2.74477098848392,0.715499756158676,0.288882226525664,0.403748881867681,0.813442915678024,0.548255975047747,1,0.0975556679539173,0.187606667747034,1.92307296625404,0,0,0.724137931034483,1.4471483785822,1.56570420688218,1.08192375436728,1.0125,2.5,10.5,0.371494987225591,0.74995014282239,2.01873556470624,0,0,4.82316998974741,0.294699958453644,0.630371000980932,2.1390264331513,0,0,10,0.922535703466292,1.10506679551928,1.19785802475411,0.398325206646601,1.65885552782975,8.83499711416916,1.08484148979187,2.36178350448608,3.44941568374634,5.41780382156372,12.9291076660156,2.3354666,1.5553507,0.630872638558693,0.447228020947006,0.360537881360535,0.334830863910718,0.166494879448076,3,9.5,12.5,2.27525439706375,0.875,2.07385651976616,0.98739403,0.76,5.18333333333333,5.3119885374709,0.975780218042635,0.786211780216435,"Outside","Red","Outside","Red","3","9"
