"","Spot","shannonH","Abundance","Richness","max.maxH.","mean.maxH.","sd.maxH.","cv.maxH.","median.maxH.","iqr.maxH.","mean.sdH.","sd.sdH.","mean.cvH.","sd.cvH.","cover_ground_maxH","cover_grass_maxH","cover_shrub_maxH","cover_tree_maxH","cover_woody_maxH","mean.sdH._grass","sd.sdH._grass","mean.cvH._grass","sd.cvH._grass","mean.sdH._shrub","sd.sdH._shrub","mean.cvH._shrub","sd.cvH._shrub","mean.sdH._tree","sd.sdH._tree","mean.cvH._tree","sd.cvH._tree","mean.sdH._woody","sd.sdH._woody","mean.cvH._woody","sd.cvH._woody","mean.coverG.","sd.coverG.","cv.coverG.","median.coverG.","iqr.coverG.","max.coverG.","mean.nlayers.","sd.nlayers.","cv.nlayers.","median.nlayers.","iqr.nlayers.","max.nlayers.","propMultiLayer","mean.gapsize.","sd.gapsize.","cv.gapsize.","median.gapsize.","iqr.gapsize.","max.gapsize.","mean.maxpeakh.","sd.maxpeakh.","cv.maxpeakh.","median.maxpeakh.","iqr.maxpeakh.","max.maxpeakh.","mean.ptoh.","sd.ptoh.","cv.ptoh.","median.ptoh.","iqr.ptoh.","max.ptoh.","mean.cscore.","sd.cscore.","cv.cscore.","median.cscore.","iqr.cscore.","max.cscore.","mean.FHD.","sd.FHD.","cv.FHD.","median.FHD.","iqr.FHD.","max.FHD.","mean.VDR.","sd.VDR.","cv.VDR.","median.VDR.","iqr.VDR.","max.VDR.","mean.VDRpeak.","sd.VDRpeak.","cv.VDRpeak.","median.VDRpeak.","iqr.VDRpeak.","max.VDRpeak.","mean.meanpeakh.","sd.meanpeakh.","cv.meanpeakh.","median.meanpeakh.","iqr.meanpeakh.","max.meanpeakh.","mean.stdpeakh.","sd.stdpeakh.","cv.stdpeakh.","median.stdpeakh.","iqr.stdpeakh.","max.stdpeakh.","mean.cvpeakh.","sd.cvpeakh.","cv.cvpeakh.","median.cvpeakh.","iqr.cvpeakh.","max.cvpeakh.","mean.herbh.","sd.herbh.","cv.herbh.","median.herbh.","iqr.herbh.","max.herbh.","X25thPerc_plot","X50thPerc_plot","X75thPerc_plot","X98thPerc_plot","X100thPerc_plot","meanH_plot","stdH_plot","Cover0p0m_plot","Cover0p05m_plot","Cover0p5m_plot","Cover1p0m_plot","Cover3p0m_plot","nlayers_plot","gapsize_plot","maxpeakh_plot","ptoh_plot","cscore_plot","FHD_plot","VDR_plot","VDRpeak_plot","meanpeakh_plot","stdpeakh_plot","cvpeakh_plot","herbh_plot","Soil","Treatment","Treatment_f","Soil_f","nlayers_plot_f","Transect_f"
"21","4A",3.30381101794818,212,47,0.205562156418242,0.713264770821231,0.907704797196633,-0.634099719540555,-0.0930675389828314,0.745989099938195,0.961681519435651,1.17715176309273,0.85904744959148,1.01097610345768,-0.793977998271681,0.238103800405019,0.173989696477491,0.854333353856991,0.481631406020611,0.613289431525954,0.635759441433036,0.636597091668175,0.229390478271298,-0.0105875421473836,0.630349106652476,0.540438014241275,0.534446278676664,0.63736229220563,-0.103582724641813,1.2959028553425,1.06859801588176,1.1211406789016,0.465163154123552,0.833913981167331,1.02812118665662,0.722682470253806,0.805524655544121,-0.645654643358333,0.667965384624819,0.952798511901485,NA,0.864261256258273,0.967425215939253,-0.564594615778363,0.913682009681057,0.742462120245875,0.137575574236888,1.17267508127704,1.29901620481329,1.25368519292466,-0.402582569721649,NA,-0.14142135623731,0.17292108275635,0.802346885835471,0.913717065479218,-0.611282309261075,-0.175794049961035,0.331581117761279,0.00192870035597627,0.248189613566424,0.21343471964604,-0.584754457244631,0.247210154231353,0.45205743813954,-0.151040438098564,0.588735715867289,0.605950639690275,0.223986587451008,0.830120326634035,0.120270298284516,-0.0279491168163171,0.732419341431076,0.552196771249945,-0.582286832287516,0.581771761759623,0.167804563914873,0.215780837667548,-0.427398776656834,0.218022885859428,0.204462146931441,-0.377600121237387,0.283776664283069,-0.229183090852943,1.28231880611358,1.29381015205854,-0.395209024785981,NA,-0.141421356237309,0.0630318423984489,0.648755853218203,0.710149339716306,-0.587126545896481,-0.165874841838712,0.598827308360344,0.13058973274534,1.25611197101497,1.19970990492852,-0.402783139668243,NA,-0.14142135623731,0.166357312440017,0.858624970456974,0.581955932582253,-0.415719853861282,NA,-0.14142135623731,-0.291194179426064,0.540955280976103,0.490791340506031,-0.53019164261348,0.146970454588768,0.678392124994364,-0.180814075302878,-0.340045793506883,-0.369694415343466,1.00379957155203,0.194916312176806,0.159061899880924,0.4625167294189,0.638541743608342,0.940283847162943,0.657406025603089,0.440148705484736,0.445184573159842,0.860826437911921,0.619806421393002,-0.112640874971561,0.153672412909501,-0.110930732312844,0.12867034293432,0.724639649651904,0.0227732277066173,1.07083269779519,0.0364610615014554,0.112251014802373,0.533047571354969,0.706178465172376,"Red","Inside","Inside","Red","0.619806421393002","4"
"22","4B",3.53899833747212,163,49,0.145584169377653,0.207012283169781,0.55355195929772,-0.319581822862602,-0.231083689782322,-0.30334078425729,0.31752932602111,0.673107351171347,0.586310371661853,0.813809459817709,-0.833008639792054,0.668849472787124,0.010997858694088,0.303516125510021,-0.0145930396624368,0.420688828939149,0.259629378789215,0.61990833572755,-0.144955682604673,-0.47302345830361,0.515080606924516,0.766673237050946,0.784376146002925,0.434978321057016,-0.197528513282507,1.17716100023058,1.18080418310551,0.885878920590525,0.321221006232082,1.0641282358219,1.61541511047014,0.609556357540624,0.677972561675687,-0.626204491107552,0.465093224526708,0.733826916023536,NA,0.620879003454277,0.656039660093865,-0.54684835614934,0.913682009681057,0.742462120245875,0.137575574236888,0.422038229966285,0.438843378234662,0.680149228412721,-0.358612185200047,NA,-0.14142135623731,0.17292108275635,0.25419784290623,0.546797913629447,-0.477526681949227,-0.175794049961035,-0.148971226820285,0.194798735953607,0.181065347609044,0.276364792908145,-0.518193547755774,0.169423612079536,0.293669288395683,-0.216717715407723,0.346284156601198,0.407218652047403,0.24770608859443,0.830120326634035,-0.63141906599371,0.437869496788971,0.511326280812311,0.134710488002845,-0.669507544733688,0.522200080281436,-0.591585610694966,0.392498808183236,-0.302127339213797,-0.264314774966443,-0.184503540927229,-0.511792799657767,-0.070066189349673,0.669363018025963,0.463638787436501,0.753256000499021,-0.352822466146469,NA,-0.141421356237309,0.261185132485802,0.197547900277982,0.458266968328677,-0.459577564058748,-0.165874841838712,-0.0542013812365414,0.13058973274534,0.421937053517491,0.649824393677749,-0.3590451326391,NA,-0.14142135623731,0.166357312440017,0.303038834404326,0.392549838909489,-0.36674102528326,NA,-0.14142135623731,-0.291194179426064,0.298075805742266,0.233767019666312,-0.513250359809767,-0.00837750988891811,0.532572674982855,0.11804994389591,-0.391460571773299,-0.551322745903408,0.32322798595373,0.275738482314365,0.195567998398124,0.0927876742699684,0.539261035679576,1.01628968950466,0.589290419265241,0.0517750484326276,0.0114836402860532,0.375291746121711,0.619806421393002,-0.133346918164863,0.153672412909501,-0.120583483022414,0.12867034293432,0.493537184729961,0.0611068678067555,0.577680431538012,0.12593605905104,0.111176377461888,0.691517717922197,0.707968542777957,"Red","Inside","Inside","Red","0.619806421393002","4"
"23","4C",3.59810756489857,152,50,0.6557263429963,0.0119462385330565,0.528071622575424,-0.0220164586776858,-0.308132386780646,-0.292392956091195,0.0429389845696736,0.58054949450935,0.359600997188748,0.683690983300663,0.0170719897781534,-0.0482263657395205,0.166798747692581,-0.103534294874163,-0.0159280613990828,0.293117601365226,0.467882076423389,0.300634191213987,0.244699155847511,0.161869415666293,0.38231237033999,0.072516703587999,0.114004789032936,0.652364940272257,1.06895798037153,0.360488157650008,1.31946362488134,0.359447587938304,0.869453187098002,0.213023119298028,0.880559045320045,-0.0644323086099392,0.722596663335182,-0.137049256905204,-0.317275010110025,0.675292414809121,NA,-0.0634533824130527,0.581894371290694,-0.272644385933414,-1.07258322875602,0.742462120245875,0.137575574236888,-0.173502063217338,-0.102115361719341,0.352504971822548,-0.279321915571816,NA,-0.14142135623731,0.754494231040038,0.0307529295673276,0.608578147545682,-0.297665837380577,-0.281694080058044,-0.148971226820285,0.58053880714887,-0.140101769142902,0.101342867236946,-0.319154566965106,-0.537035484812914,-0.170712790526467,-0.283910442472952,-0.108159368879065,-0.130171322936372,-0.0359672800715818,-0.390644859592487,-0.63141906599371,-0.0279491168163171,-0.0790020522207944,0.199995398051106,-0.0981153003011619,0.0915601068372546,0.017215416321382,0.252969368144471,0.159244590792439,-0.336328954711298,-0.370332780710454,-0.0951626868277529,-0.0701817077923865,-0.229183090852943,-0.18169029610909,0.167599761360246,-0.281352625313908,NA,-0.141421356237309,0.539838196671141,0.0627869279250491,0.695026151945094,-0.282595837940556,-0.320177020293328,-0.0542013812365414,0.752445602961243,-0.0819540823218279,0.385927876291729,-0.280565592522808,NA,-0.14142135623731,0.743889009437605,-0.0920167987105089,0.455815728545437,-0.263670104053367,NA,-0.14142135623731,1.43063819099085,0.0935901577878586,0.589115177547106,-0.300013436537529,-0.68841357010525,0.0918666720730892,0.294544027754205,-0.369080410674681,-0.469260022663724,0.18286407332366,0.672600563416277,0.627800747636395,0.22222402892553,0.765645760039472,0.5843887447018,-0.0928390167664609,-0.191596176451547,-0.202938522963042,-0.149803090687879,0.619806421393002,1.10901567343324,1.01377920158208,0.0620325324174838,0.713535538090317,0.167177281055145,0.235056153915169,-0.211363194473475,1.19963602964605,1.04685185954581,0.846162274050614,0.0820710922691876,"Red","Inside","Inside","Red","0.619806421393002","4"
"24","4D",3.57833611556719,141,49,-0.509054827567701,-0.691974664546747,-0.803992831978254,-0.0380398191454356,-0.343744075640208,-0.64121990401759,-0.691289136751504,-0.754447110338418,-0.113740885629413,0.086262841585668,-0.331051588506481,0.757162383935517,-0.0583479856721545,-0.707123969362747,-0.713873635169896,0.179489422494592,0.702741012253458,0.0969653561119261,0.392591547620038,-0.931303605282472,-0.184609143937736,0.306487910170841,-0.664704715886841,-0.510900437294703,-0.88776405869879,0.253487485717268,-0.194628517557515,-0.513386081005438,-0.593255460509693,0.998572175625135,0.36912303386978,-0.21102544845063,0.447087123290165,-0.102094811619079,-0.423273287060808,0.112267988499821,NA,-0.363972820189394,-0.0404993905343334,-0.246710227329476,-1.07258322875602,0.742462120245875,0.137575574236888,-0.733597444372991,-0.75716596654776,-0.791520532649677,-0.066895280497395,NA,-0.14142135623731,-0.6025097816219,-0.763043712483619,-0.825082910718896,-0.0844069400811126,-0.281694080058044,-0.581468336943692,-0.576681406436917,-0.394809291699433,-0.298814429249494,-0.215834526715362,-0.537035484812914,-0.420071959167738,0.127603908274136,-0.504211933718958,-0.823066366609995,-0.900224192277295,-0.390644859592487,-0.63141906599371,-0.260858423618961,-0.380182410485225,-0.490713749971511,-0.30255189190311,-0.105309600553578,-0.34911682218372,-0.51323100174034,0.91431134400732,-0.744488905088136,-0.812522118249986,0.856722636445744,-0.645064435623384,-0.229183090852943,-0.745576131130714,-0.675322939880077,-0.0633637099888786,NA,-0.141421356237309,0.426312874225262,-0.756039850276427,-0.817293892127857,-0.139729567449721,-0.320177020293328,-0.641927201873738,-0.491266137470563,-0.755268912042102,-0.794668528447502,-0.0667401676408599,NA,-0.14142135623731,-0.603684950223433,-0.704306201674332,-0.590124344061168,-0.052907344430173,NA,-0.14142135623731,0.282749944046242,-0.536317410170104,-0.390288166741681,-0.255599910137946,-0.68841357010525,-0.459888934816612,-0.330331750844262,-0.408005720794822,-0.608229758528044,-0.90765743091136,-0.537550820948323,-0.482102537817322,-0.817656357526902,-0.660094760228848,-0.327206705234223,-0.188019496408836,-0.634370239746204,-0.730313303489081,-0.646183675954121,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.485416716732564,-0.456194852221678,-0.398655735105123,0.253022968881298,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,0.235727030430178,"Red","Inside","Inside","Red","-1.15106906830129","4"
"25","4E",3.29482186397153,105,36,-0.269330053043732,-0.286495577093151,-0.388600248841712,-0.483218745160911,-0.174268232693,-0.34560145002992,-0.283990901911525,-0.34478766012817,0.616425814331567,0.125340335899807,-0.545348552679768,0.307870754444248,0.966741954986082,-0.479778725150055,-0.201020167639693,1.01307876007184,1.12557743301394,0.869985663716153,0.766779280942395,-0.798240567670216,-0.185124537228963,-0.0785494585201274,-0.991862575053677,-0.311914699095121,-0.17330030269072,0.304073296069095,0.237353198337486,-0.43587094673136,-0.3032293092998,0.309180691849108,0.00940031788900739,0.340630311275566,0.969126347540613,-0.377648622622317,0.0854145224235878,0.952010648355909,NA,0.0916052981655335,0.152738900491398,-0.453208028639158,0.913682009681057,0.742462120245875,0.137575574236888,-0.495991727650106,-0.536909087803901,-0.385156081729925,-0.20977157801555,NA,-0.14142135623731,-0.214794349432775,-0.406238456821362,-0.401995848104018,-0.388294798302807,-0.175794049961035,-0.148971226820285,-0.383811370839286,-0.182438451051931,-0.170667309803827,-0.428857318946575,-0.341434762958455,-0.0928764724958788,-0.0793744882012711,-0.0647123198175989,-0.376678881844406,-0.608065357311751,-0.390644859592487,-0.63141906599371,-0.260858423618961,0.10988056438318,-0.0703825394006588,-0.485043285636979,0.310997535917262,-0.200311696013998,0.236668758633093,0.447985063398713,-0.228904118228507,-0.377431371851177,0.467698889156641,-0.283479001570842,-0.229183090852943,-0.489579316710576,-0.220317426692463,-0.206900009385765,NA,-0.141421356237309,-0.17915551215276,-0.355186692325353,-0.369329672994155,-0.416025164604788,-0.165874841838712,-0.0542013812365414,-0.491266137470563,-0.53921530456201,-0.396883886126784,-0.210088270076623,NA,-0.14142135623731,-0.218663818891708,-0.524165428618078,-0.434147740880373,-0.223255114216235,NA,-0.14142135623731,-0.86513830289837,0.0663604458959756,0.130527739685544,-0.443226972003071,-0.350506103042398,0.29890459274944,0.116806236525865,-0.335299884725841,-0.464193310174567,-0.523202946124275,-0.446736741233019,-0.279707620907181,-0.572029641135097,-0.536848444394446,0.129404228943575,0.319925024538471,-0.0105173980307341,-0.262077007232735,-0.570659433759388,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.485971844555978,-0.261239787169679,0.104175434949931,0.147565441112869,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,0.681221902341171,"Red","Inside","Inside","Red","-1.15106906830129","4"
"26","5A",3.29581580005604,171,45,0.809545307237293,0.358943894502677,0.564941334251013,-0.509290368179193,-0.213254175935818,0.341698115138132,0.477154587391435,0.717269925059665,0.588233882342789,1.08057342669624,-0.697552085877497,0.300460640960655,0.377721273053172,0.372347988478744,0.393170394442697,0.0938561989968056,0.212553661126532,0.243058717244233,-0.0145693531011302,1.01853850480233,1.0937353835451,0.550793985296399,0.874264094580784,0.212865127612173,0.430891292414302,0.789480228443079,1.00502382589609,0.459976772252436,0.3958585562705,0.791910429441956,1.1732076082735,0.548890025765702,0.799647749521487,-0.558267721156579,0.418824135381525,0.861474835453971,NA,0.55448417426309,0.749647304067444,-0.508725231649569,0.913682009681057,0.742462120245875,0.137575574236888,0.477702934845741,0.401255823286002,0.609551264598262,-0.359705682960079,NA,-0.14142135623731,0.560636514945475,0.357366887258608,0.580193984883066,-0.521959025948655,-0.175794049961035,-0.148971226820285,0.58053880714887,0.15086930258042,0.280742906392394,-0.495643075060496,0.107921894491045,0.310142385983957,0.512225431396483,0.348971389623916,0.191076716564089,-0.140402622950014,0.830120326634035,0.120270298284516,-0.0279491168163171,0.535256046001834,0.275355227552381,-0.603121652979483,0.521778043431761,0.0149816294946231,0.125111258496392,-0.386987521791266,-0.0102529537414417,0.0253281366096947,-0.521445773514232,0.142958406461714,-0.229183090852943,0.498343859303131,0.761761582803706,-0.356675643989371,NA,-0.141421356237309,0.0630318423984489,0.343192597415922,0.556504050619239,-0.503665126395398,-0.165874841838712,-0.0542013812365414,0.752445602961243,0.393667121611449,0.603855260341141,-0.359213334645506,NA,-0.14142135623731,0.551378443771742,0.392809308019669,0.525901318282179,-0.367501463094687,NA,-0.14142135623731,0.282749944046242,0.484565012163565,0.533078277306051,-0.498318631620251,-0.0612823643054289,0.675139679927618,0.293328230617677,-0.374537863299839,-0.435661456458652,0.322389844158085,0.209397920704224,0.839637874439151,0.0930066741168445,0.357193933984432,0.966008622725635,0.492555710287278,0.256522753709848,0.199910244371784,0.222000645881132,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.487636675424578,0.908490603142317,0.578764117415815,0.129718678625901,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,0.635320786803116,"Red","Inside","Inside","Red","-1.15106906830129","5"
"27","5B",3.28449929720729,121,36,0.562064618480244,0.22684222458094,0.636343367508861,-0.276601664667864,-0.187646479258881,-0.312167470883468,0.376674266189161,0.837036156607184,0.603280837149288,0.427844336705396,-0.767523209134589,0.574058196574551,0.150551819588231,0.222247160476266,-0.0218030889746456,0.816791405772929,0.60418763271508,0.783408427907606,-0.0357366759548474,-0.343238161111056,0.945895638651193,0.187459808177022,-0.181442784919101,0.723240379468309,0.2768083757803,1.52860341153249,1.14739621682439,1.02103707518682,0.667433045575131,0.960169658262935,0.895853103449021,0.794473395423502,0.891022954467258,-0.655903779001653,0.742707759397808,0.98328961626545,NA,0.721537414007026,0.635906343991661,-0.580043594630118,0.913682009681057,0.742462120245875,0.137575574236888,0.484056109911908,0.537744987040702,0.820792065799579,-0.359873769419185,NA,-0.14142135623731,0.560636514945475,0.307970473820109,0.621081807376281,-0.482178133289501,-0.175794049961035,-0.148971226820285,0.387668771551239,0.295840857064409,0.401493346282085,-0.541653881797577,0.2395067559589,0.39575872604666,0.109843950672144,0.246571563950894,0.356939730646828,0.316095491253223,-0.390644859592487,-0.63141906599371,0.90368811039426,0.45938690741384,0.129861222634615,-0.635550573582757,0.525990638296458,-0.506384816366137,0.130849094242574,-0.40256348900404,-0.0638355021760887,-0.00789997806822881,-0.53625772195774,0.1301718574727,-0.229183090852943,0.494348370416783,0.752354049305932,-0.356891311487835,NA,-0.141421356237309,0.756568357704184,0.234902806136849,0.43029129610933,-0.489846965645414,-0.165874841838712,-0.0542013812365414,0.337875022817307,0.524112303339405,0.79853646708033,-0.3600117547703,NA,-0.14142135623731,0.551378443771742,0.419867481748819,0.588649934654009,-0.365582397773478,NA,-0.14142135623731,0.474064651870344,0.520171259128195,0.317384653944261,-0.570201167206578,0.341083917647325,0.79804012359032,0.0689688765902396,-0.364760892211913,-0.525893447444826,0.26029950511616,0.656261425438111,0.520908871684613,0.135976860236401,0.726049864088691,1.05864818572875,0.737034316950389,0.084427564323653,-0.00530668266354921,0.282695050857727,0.619806421393002,0.0737135137681541,0.153672412909501,-0.169944741410547,0.518580473038318,0.610386624471108,0.05253376955442,0.0845281652808321,0.215411056600623,0.131442820908574,0.811424605521809,0.848913701584296,"Red","Inside","Inside","Red","0.619806421393002","5"
"28","5C",3.18896530220755,120,34,0.584452283405324,1.29187916065746,1.41425915313832,-0.791164268030571,0.0277358471596899,1.88645195731033,1.46910795568266,1.5042881362696,0.82729408402259,1.11009610124013,-0.641058932211274,-0.152746466911299,0.0524451150067161,1.39732193279343,0.981474781227787,0.315945131590111,0.382833674134044,0.304417274715722,0.108706475774898,1.00004782055039,1.22623224342663,0.236240456457162,1.2541915750763,0.602684217818415,0.300210574454707,1.14047669642358,0.74872150426353,1.12684105927598,0.642709113167809,0.536181003373296,0.74224333506173,0.886830657483885,1.05207164617191,-0.654933169354434,0.979391946178937,1.25253344867704,NA,1.06797148717864,1.35870718368656,-0.557502538515256,0.913682009681057,0.742462120245875,1.28403869287762,1.74228479587595,1.8026400382842,1.51913270534655,-0.418739904202597,NA,-0.14142135623731,0.560636514945475,1.34947778714864,1.29731789921059,-0.682285063443127,-0.175794049961035,1.77323815150597,0.773408842746501,0.369325727608802,0.306077779310313,-0.61590343665786,0.447665091854765,0.482102415946391,0.236679940629692,1.23055289003224,1.63396416511861,0.881197711934258,0.830120326634035,1.62364902684097,0.670778803591616,1.10433001732557,1.25809580157259,-0.459533711649048,0.662364100065271,1.1805257931942,0.898779876177287,-0.814937551230845,0.374756343894454,0.475102693715239,-0.778539736434781,0.752504855755987,-0.229183090852943,1.7117229115505,1.42657726565246,-0.4135460730032,NA,-0.141421356237309,0.685799325530129,1.18149449374827,1.0561144405689,-0.665030920355779,-0.165874841838712,1.90488468755411,0.545160312889275,1.79901501887726,1.51232373605412,-0.418969532105912,NA,-0.14142135623731,0.551378443771742,1.73877841863391,1.43711196430651,-0.425204471174334,NA,-0.14142135623731,1.1436661292547,0.931044475866862,0.806709837822056,-0.572749038796424,0.526295356022682,1.06532249647093,0.307489975693819,-0.193360713588149,0.869701022423119,1.30670879616216,0.756600130942065,0.583743297756507,1.08537617460981,0.944480638228838,1.00517313267168,0.855437822160049,1.1449815606803,1.17010782616982,1.40748828139495,0.619806421393002,-0.133346918164863,0.010321281464071,-0.21795822701178,0.518580473038318,1.35355560695671,-0.0938959543172431,0.269460265127274,0.0364610615014554,-0.0238739687188793,0.776612242812002,0.802103656718832,"Red","Inside","Inside","Red","0.619806421393002","5"
"29","5D",3.4937785063787,140,43,0.778553655442839,2.006602117798,1.82142360230118,-0.995557349949302,0.499654332921705,2.92872534158814,2.01790367988447,1.77043588390667,0.464402629023661,0.785715425081776,-0.385005793107828,-0.661619092992486,-0.339415313172837,2.22159679894543,1.40743522459677,0.0370124190190429,0.526898040984973,0.00106937880169996,0.603521283870343,1.73954606973997,1.48579628519918,0.166384145967371,1.6069004506697,0.438387520631762,0.652736640823065,-0.0672402114679221,0.135496659440434,1.25542415273494,0.694235999757226,-0.434442467730268,0.096576373802035,0.7193201179105,1.2369084570893,-0.523762284781548,0.806076294531428,1.56913193162479,NA,1.1046553446123,1.83221293805805,-0.496476193691368,0.913682009681057,0.742462120245875,0.137575574236888,2.40143471688677,2.60960228688383,1.92782213067367,-0.435644892368976,NA,-0.14142135623731,0.9483519471346,2.26302680059846,1.80948775941501,-0.768152586951491,-0.175794049961035,3.21489518525066,0.773408842746501,0.341281935358444,0.0690755112918364,-0.686148993661496,0.551320373452523,0.542211391833418,-0.13907521086749,1.55603211611598,1.67623694110168,0.517320469122806,0.830120326634035,2.37533839111919,0.670778803591616,1.21987948466329,1.53657786831982,-0.398662576438155,0.703099098851306,1.99080594105365,0.415883204384851,-1.08793992600456,1.19807433712712,1.24735588841929,-0.556461998578861,1.7279451383384,-0.229183090852943,2.40881231023303,1.7395449804923,-0.430162017399383,NA,-0.141421356237309,0.985206769343437,2.10810436919461,1.76031535969771,-0.725368912639697,-0.165874841838712,2.59056481163084,0.95973089303321,2.62366160059745,1.93688329648432,-0.435877999831341,NA,-0.14142135623731,0.936399575103468,2.38950368281543,1.7888525449708,-0.439879117650011,NA,-0.14142135623731,0.569722005782395,1.08658935524377,1.22232750319365,-0.523899660926114,0.182767645405691,1.13725998406228,0.520613457400573,0.287751423615742,2.87120812051018,2.15968625653294,1.38039658903149,0.786833995582644,2.32914260901234,1.37798088404802,0.804002885650355,0.821772724868609,1.83890987083231,2.13149367461919,3.18053107700726,0.619806421393002,0.901955241500223,1.15713033302751,-0.035450189315662,0.713535538090317,1.62817350405336,-0.0952451155116622,0.269460265127274,1.19963602964605,1.1381857173334,0.75260950358047,0.263203833062818,"Red","Inside","Inside","Red","0.619806421393002","5"
"30","5E",3.57057454018572,165,47,0.414076163888594,0.434896439933095,1.01297303022877,-0.257181083164979,-0.278757905154629,-0.113296806969496,0.555390857153555,1.1282807099975,0.31907225143298,0.724454658851172,-0.412679162780142,0.309929119300802,-0.326135006020503,0.504702748536271,0.123265193698304,0.147068109070745,0.320397482350001,0.190727021121494,0.237934186830205,-0.106707502131546,0.282150892159516,0.375890208972843,0.554527276980902,0.812095522149961,0.271072575244114,1.09113007754938,0.916104969036134,1.21932786558064,0.792947615589302,0.506916706352726,0.811620632943652,0.18115157651608,0.834077211000377,-0.307721657793789,-0.0619406190176435,0.890839178223221,NA,0.286864377412642,1.04894039749502,-0.346813966216616,0.913682009681057,0.742462120245875,0.137575574236888,0.63957033398188,0.773126126160471,1.00976037997042,-0.373071096864708,NA,-0.14142135623731,0.366778798850913,0.520003176732233,0.933305578132972,-0.49184584899024,-0.175794049961035,-0.148971226820285,0.387668771551239,-0.0355550518931252,0.0617174038816928,-0.447404049993331,-0.363875567422618,0.193898441029901,-0.334666464790361,0.491177952671096,1.00299415693307,1.04616892029035,-0.390644859592487,-0.63141906599371,0.670778803591616,0.361311592992999,0.819321337285252,-0.128696570244443,0.268178112778149,-0.00168410440450714,0.775760050466025,0.000201063105210629,-0.22174069973256,-0.247139292352614,-0.176202550624725,-0.0446104708709718,-0.229183090852943,0.643709094059747,0.856376693537155,-0.366900311398014,NA,-0.141421356237309,0.607953390138669,0.435868842105466,0.831582501124059,-0.464242015144095,-0.165874841838712,-0.0542013812365414,0.545160312889275,0.759555611141462,0.984574571179761,-0.373543455086261,NA,-0.14142135623731,0.35886787810588,0.611493050476327,0.838632990701273,-0.369992234017097,NA,-0.14142135623731,1.43063819099085,0.226866731291578,0.549616331638756,-0.383591728326848,-0.427364668832911,0.28347878398492,0.655252169163619,-0.326781263012458,-0.237418451783654,1.17736894538491,0.61032433804476,0.410314653092193,0.729410957816714,0.993179379742184,0.66555868984213,0.197783218984485,0.156573720617395,0.158117103573582,0.522567940186306,-0.265631323454144,1.10901567343324,0.440374675800361,-0.0873059703688863,0.323625407986319,0.592246353087977,0.159447518303884,0.804082153774262,0.354097302802479,0.748727500593875,0.224267488914872,0.322216536986755,"Red","Inside","Inside","Red","-0.265631323454144","5"
"31","6A",3.30210219307633,181,40,-0.194284490969418,0.4009598929387,0.340208149334703,-0.731483202380431,-0.0615513047558966,0.55560618941911,0.560798442614979,0.485861515936448,1.13803868480972,1.33474992906148,-0.936066064199802,0.361526994000236,0.686459853959644,0.403975307090148,0.52639721058865,0.734138961890589,0.305315821456413,0.891382830072779,-0.0329708457218135,1.10233783742454,1.02175718518982,0.939793943335884,1.44912137811476,0.0427958738343387,-0.710546358841566,1.25881457644912,0.836052746563503,0.330257743816949,-0.162407349793153,1.31842705967946,1.44212515373521,0.88235241171416,0.396493965321619,-0.824846612188063,0.915097430245183,0.482871898595915,NA,1.00399010399722,0.40696664326565,-0.687090176594353,0.913682009681057,0.742462120245875,0.137575574236888,0.687694843587378,0.499009195281176,0.565737149103032,-0.377025732144336,NA,-0.14142135623731,-0.214794349432775,0.303095498140739,0.304707053449102,-0.58722737188723,-0.175794049961035,-0.148971226820285,-0.383811370839286,0.2818487009343,0.275742991005071,-0.580341994407684,0.321725531522963,0.344271218306457,0.0547655695733962,0.512378240058274,0.444075859550319,0.0628927729379686,-0.390644859592487,0.120270298284516,-0.0279491168163171,0.837364309631146,0.307008134745487,-0.781258667507686,0.638943513858402,-0.0397843838738704,0.11869081365129,-0.531889004644468,-0.0265569802853063,0.0644415385926748,-0.701923700999066,0.376324164963851,-0.182580894410594,0.74509549308368,0.950653999645698,-0.371150022861936,NA,-0.141421356237309,-0.23419809273258,0.252100704887042,0.187217838028674,-0.580649080728291,-0.165874841838712,-0.0542013812365414,-0.283980847398595,0.465648859315465,0.519781773028775,-0.377069534380432,NA,-0.14142135623731,-0.218663818891708,0.492642219277203,0.429468015515387,-0.390172079630938,NA,-0.14142135623731,-0.00422211768991119,0.658894361873715,0.421912230666048,-0.586704657528852,0.61027337163382,0.687548186590658,-0.255120103719665,-0.364288201359925,-0.447502824996088,0.163230485401805,-0.127406374720526,-0.208887979551163,-0.0980433699794194,0.0202354827105671,0.888817096850961,0.935045897141515,0.454600986759327,0.394682606087276,0.217839535403876,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.487081068010599,-0.261239787169679,0.711656880487812,-0.126123028918783,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,1.0283101744228,"Red","Inside","Inside","Red","-1.15106906830129","6"
